speaker1,speaker2,mixed_audio,speaker1_path,speaker2_path
id00926,id02317,multi_speaker_dataset/train/id00926_id02317_mix.wav,/content/vox2/aac/id00926/ZDnQLXZFlS0/00048.m4a,/content/vox2/aac/id02317/jo3Byn9MxTk/00437.m4a
id02086,id00562,multi_speaker_dataset/train/id02086_id00562_mix.wav,/content/vox2/aac/id02086/cNhS3-TArfQ/00366.m4a,/content/vox2/aac/id00562/9tqfxnIUShw/00056.m4a
id00419,id01224,multi_speaker_dataset/train/id00419_id01224_mix.wav,/content/vox2/aac/id00419/ag7_GcN_rEM/00335.m4a,/content/vox2/aac/id01224/RQ67UhELmj8/00166.m4a
id03030,id01509,multi_speaker_dataset/train/id03030_id01509_mix.wav,/content/vox2/aac/id03030/wbWKG26ebMw/00300.m4a,/content/vox2/aac/id01509/XmSD0fC9gX4/00226.m4a
id00017,id03178,multi_speaker_dataset/train/id00017_id03178_mix.wav,/content/vox2/aac/id00017/U7PMtQkYWo8/00068.m4a,/content/vox2/aac/id03178/eFZzhwgI50I/00247.m4a
id03347,id01593,multi_speaker_dataset/train/id03347_id01593_mix.wav,/content/vox2/aac/id03347/NERgyfqZdPA/00121.m4a,/content/vox2/aac/id01593/7mnoYldFDS4/00033.m4a
id00926,id02685,multi_speaker_dataset/train/id00926_id02685_mix.wav,/content/vox2/aac/id00926/_ZkDMNLiFgA/00064.m4a,/content/vox2/aac/id02685/7sWPaD4Ps4w/00017.m4a
id00419,id01298,multi_speaker_dataset/train/id00419_id01298_mix.wav,/content/vox2/aac/id00419/3dKki1hVXQE/00032.m4a,/content/vox2/aac/id01298/UnvSXjIqXrc/00225.m4a
id00866,id02548,multi_speaker_dataset/train/id00866_id02548_mix.wav,/content/vox2/aac/id00866/0OxT7uyV-vU/00006.m4a,/content/vox2/aac/id02548/ecsCvCvm0kQ/00267.m4a
id02086,id01437,multi_speaker_dataset/train/id02086_id01437_mix.wav,/content/vox2/aac/id02086/rEIaVB3pH0M/00449.m4a,/content/vox2/aac/id01437/uFPYqotT7tU/00234.m4a
id03041,id01541,multi_speaker_dataset/train/id03041_id01541_mix.wav,/content/vox2/aac/id03041/g5YLpUZBNKc/00019.m4a,/content/vox2/aac/id01541/zwa9zPCz_3w/00384.m4a
id02577,id01041,multi_speaker_dataset/train/id02577_id01041_mix.wav,/content/vox2/aac/id02577/kELjYP7ylg8/00086.m4a,/content/vox2/aac/id01041/LqmcJ_UxHXk/00247.m4a
id02317,id03127,multi_speaker_dataset/train/id02317_id03127_mix.wav,/content/vox2/aac/id02317/CWvDVDHJxhI/00136.m4a,/content/vox2/aac/id03127/Lgd5qn2-kMo/00137.m4a
id01593,id01000,multi_speaker_dataset/train/id01593_id01000_mix.wav,/content/vox2/aac/id01593/QZPwKUYcJ30/00305.m4a,/content/vox2/aac/id01000/w-heJCr7jto/00128.m4a
id02286,id01298,multi_speaker_dataset/train/id02286_id01298_mix.wav,/content/vox2/aac/id02286/4T-CluJt8WI/00040.m4a,/content/vox2/aac/id01298/J6E0EsWMeNk/00127.m4a
id00419,id01618,multi_speaker_dataset/train/id00419_id01618_mix.wav,/content/vox2/aac/id00419/64l1PWedfHE/00060.m4a,/content/vox2/aac/id01618/9WsYVVvuG6w/00040.m4a
id02745,id01822,multi_speaker_dataset/train/id02745_id01822_mix.wav,/content/vox2/aac/id02745/0aOZh1TsKe0/00022.m4a,/content/vox2/aac/id01822/OkqHtWOFliM/00046.m4a
id02445,id03127,multi_speaker_dataset/train/id02445_id03127_mix.wav,/content/vox2/aac/id02445/GbE1KUG6IUM/00022.m4a,/content/vox2/aac/id03127/wzS06bKAZ48/00359.m4a
id01822,id01437,multi_speaker_dataset/train/id01822_id01437_mix.wav,/content/vox2/aac/id01822/uxsjaaOrIIU/00211.m4a,/content/vox2/aac/id01437/TLJh3OC21Ms/00130.m4a
id03030,id03178,multi_speaker_dataset/train/id03030_id03178_mix.wav,/content/vox2/aac/id03030/CqUJaqlV6wM/00053.m4a,/content/vox2/aac/id03178/KHelFt1Jyyg/00069.m4a
id02576,id02725,multi_speaker_dataset/train/id02576_id02725_mix.wav,/content/vox2/aac/id02576/1oWKkGI0Zso/00022.m4a,/content/vox2/aac/id02725/48uYS3bHIA8/00018.m4a
id01509,id02542,multi_speaker_dataset/train/id01509_id02542_mix.wav,/content/vox2/aac/id01509/svqhcCqhyZ8/00422.m4a,/content/vox2/aac/id02542/e1319zE0eYs/00051.m4a
id02725,id02548,multi_speaker_dataset/train/id02725_id02548_mix.wav,/content/vox2/aac/id02725/GpongLybzsk/00027.m4a,/content/vox2/aac/id02548/RKi44KZGEes/00178.m4a
id00812,id01460,multi_speaker_dataset/train/id00812_id01460_mix.wav,/content/vox2/aac/id00812/5fZj9Fzi5K0/00021.m4a,/content/vox2/aac/id01460/hNLG7UNxAp4/00229.m4a
id01892,id01066,multi_speaker_dataset/train/id01892_id01066_mix.wav,/content/vox2/aac/id01892/7sODin7rirc/00026.m4a,/content/vox2/aac/id01066/hbWT9475MJA/00169.m4a
id02086,id02286,multi_speaker_dataset/train/id02086_id02286_mix.wav,/content/vox2/aac/id02086/aZo4I7Dsonc/00353.m4a,/content/vox2/aac/id02286/bshtsHggDVs/00134.m4a
id01460,id00562,multi_speaker_dataset/train/id01460_id00562_mix.wav,/content/vox2/aac/id01460/Ct1XMedcGHk/00067.m4a,/content/vox2/aac/id00562/QXeKdcX0WhI/00121.m4a
id02019,id01106,multi_speaker_dataset/train/id02019_id01106_mix.wav,/content/vox2/aac/id02019/c_j6ASYmyUw/00168.m4a,/content/vox2/aac/id01106/BUnS12upjQs/00082.m4a
id01989,id03382,multi_speaker_dataset/train/id01989_id03382_mix.wav,/content/vox2/aac/id01989/gHVHtKTQBsw/00128.m4a,/content/vox2/aac/id03382/t_EroZzvoVs/00160.m4a
id03127,id01228,multi_speaker_dataset/train/id03127_id01228_mix.wav,/content/vox2/aac/id03127/rHS-qS84-gY/00310.m4a,/content/vox2/aac/id01228/Jz8TtqKaxhA/00185.m4a
id01593,id02445,multi_speaker_dataset/train/id01593_id02445_mix.wav,/content/vox2/aac/id01593/ZjtRYxDGEZE/00343.m4a,/content/vox2/aac/id02445/oQzAlnXUR38/00094.m4a
id02181,id02542,multi_speaker_dataset/train/id02181_id02542_mix.wav,/content/vox2/aac/id02181/pJf9m2YAREo/00136.m4a,/content/vox2/aac/id02542/p7bvjcLbZm4/00097.m4a
id01000,id00017,multi_speaker_dataset/train/id01000_id00017_mix.wav,/content/vox2/aac/id01000/jiR910TySf0/00083.m4a,/content/vox2/aac/id00017/U7PMtQkYWo8/00061.m4a
id02465,id01298,multi_speaker_dataset/train/id02465_id01298_mix.wav,/content/vox2/aac/id02465/1gdoIGJ_37w/00017.m4a,/content/vox2/aac/id01298/snshzzKBZ98/00368.m4a
id01224,id00154,multi_speaker_dataset/train/id01224_id00154_mix.wav,/content/vox2/aac/id01224/6vPLum6uJVg/00051.m4a,/content/vox2/aac/id00154/9fjzHudmOZw/00014.m4a
id01567,id02542,multi_speaker_dataset/train/id01567_id02542_mix.wav,/content/vox2/aac/id01567/cIZMA45dX0M/00294.m4a,/content/vox2/aac/id02542/k0bbTkHkVhA/00086.m4a
id03347,id01298,multi_speaker_dataset/train/id03347_id01298_mix.wav,/content/vox2/aac/id03347/oYy63s4LGUM/00325.m4a,/content/vox2/aac/id01298/2K5F6xG-Rbs/00004.m4a
id02317,id01298,multi_speaker_dataset/train/id02317_id01298_mix.wav,/content/vox2/aac/id02317/U9C74tfLcqc/00319.m4a,/content/vox2/aac/id01298/Jw_AIOueOoY/00171.m4a
id01989,id02317,multi_speaker_dataset/train/id01989_id02317_mix.wav,/content/vox2/aac/id01989/QgNlXur0wrs/00100.m4a,/content/vox2/aac/id02317/U9C74tfLcqc/00325.m4a
id00866,id02725,multi_speaker_dataset/train/id00866_id02725_mix.wav,/content/vox2/aac/id00866/pNbDtfW1JW4/00233.m4a,/content/vox2/aac/id02725/48uYS3bHIA8/00008.m4a
id02725,id02086,multi_speaker_dataset/train/id02725_id02086_mix.wav,/content/vox2/aac/id02725/48uYS3bHIA8/00013.m4a,/content/vox2/aac/id02086/WMGrV1CBb9w/00272.m4a
id01333,id02725,multi_speaker_dataset/train/id01333_id02725_mix.wav,/content/vox2/aac/id01333/oeu8HplVJz8/00387.m4a,/content/vox2/aac/id02725/GpongLybzsk/00026.m4a
id01892,id00926,multi_speaker_dataset/train/id01892_id00926_mix.wav,/content/vox2/aac/id01892/7sODin7rirc/00080.m4a,/content/vox2/aac/id00926/ZDnQLXZFlS0/00050.m4a
id01822,id01989,multi_speaker_dataset/train/id01822_id01989_mix.wav,/content/vox2/aac/id01822/P-tKRhPrG4w/00064.m4a,/content/vox2/aac/id01989/xmusJBQwQEs/00170.m4a
id01989,id02685,multi_speaker_dataset/train/id01989_id02685_mix.wav,/content/vox2/aac/id01989/t3crub0ikyc/00154.m4a,/content/vox2/aac/id02685/byOnPiS1aKc/00076.m4a
id00866,id00562,multi_speaker_dataset/train/id00866_id00562_mix.wav,/content/vox2/aac/id00866/b9rnWUsX7-A/00208.m4a,/content/vox2/aac/id00562/Y-hyYhGX--s/00131.m4a
id00154,id00817,multi_speaker_dataset/train/id00154_id00817_mix.wav,/content/vox2/aac/id00154/NAj3Ktm1KvA/00070.m4a,/content/vox2/aac/id00817/HUmfsvegMRo/00139.m4a
id02465,id02685,multi_speaker_dataset/train/id02465_id02685_mix.wav,/content/vox2/aac/id02465/Ig0s8dTqQXw/00079.m4a,/content/vox2/aac/id02685/yN8ilDTW-o4/00116.m4a
id03127,id01618,multi_speaker_dataset/train/id03127_id01618_mix.wav,/content/vox2/aac/id03127/v7SFDq3IXKY/00350.m4a,/content/vox2/aac/id01618/sGU5lGUpBvU/00192.m4a
id02286,id02086,multi_speaker_dataset/train/id02286_id02086_mix.wav,/content/vox2/aac/id02286/bshtsHggDVs/00135.m4a,/content/vox2/aac/id02086/ZniAfNd7ozU/00325.m4a
id03382,id01041,multi_speaker_dataset/train/id03382_id01041_mix.wav,/content/vox2/aac/id03382/t_EroZzvoVs/00106.m4a,/content/vox2/aac/id01041/RbdiNGmo2ZU/00273.m4a
id02086,id01892,multi_speaker_dataset/train/id02086_id01892_mix.wav,/content/vox2/aac/id02086/CBNOvx4Phxw/00148.m4a,/content/vox2/aac/id01892/7sODin7rirc/00034.m4a
id02057,id01041,multi_speaker_dataset/train/id02057_id01041_mix.wav,/content/vox2/aac/id02057/JoRUEGysxEQ/00164.m4a,/content/vox2/aac/id01041/MMXznNig_iU/00248.m4a
id00081,id01892,multi_speaker_dataset/train/id00081_id01892_mix.wav,/content/vox2/aac/id00081/W_KwXZ91imU/00126.m4a,/content/vox2/aac/id01892/Em9ZTFnE9II/00082.m4a
id01460,id02286,multi_speaker_dataset/train/id01460_id02286_mix.wav,/content/vox2/aac/id01460/pyZmIIfRmvw/00305.m4a,/content/vox2/aac/id02286/GEYNjI9ILgE/00082.m4a
id01618,id02548,multi_speaker_dataset/train/id01618_id02548_mix.wav,/content/vox2/aac/id01618/k55sMcKYPH4/00124.m4a,/content/vox2/aac/id02548/pHy6UtUulLY/00321.m4a
id01298,id02745,multi_speaker_dataset/train/id01298_id02745_mix.wav,/content/vox2/aac/id01298/J6E0EsWMeNk/00137.m4a,/content/vox2/aac/id02745/AnT9rKPkKG0/00060.m4a
id02086,id00154,multi_speaker_dataset/train/id02086_id00154_mix.wav,/content/vox2/aac/id02086/aZo4I7Dsonc/00353.m4a,/content/vox2/aac/id00154/TAr_N27eVus/00115.m4a
id02465,id02019,multi_speaker_dataset/train/id02465_id02019_mix.wav,/content/vox2/aac/id02465/GRsTBX2vn0w/00066.m4a,/content/vox2/aac/id02019/IuUrSrIZnMc/00048.m4a
id01333,id02181,multi_speaker_dataset/train/id01333_id02181_mix.wav,/content/vox2/aac/id01333/bs7ZWVqAGCU/00329.m4a,/content/vox2/aac/id02181/cwqooUe0wC0/00097.m4a
id01509,id02548,multi_speaker_dataset/train/id01509_id02548_mix.wav,/content/vox2/aac/id01509/e2KmmQQLJqM/00287.m4a,/content/vox2/aac/id02548/YvMXFAjM0pQ/00221.m4a
id02548,id02577,multi_speaker_dataset/train/id02548_id02577_mix.wav,/content/vox2/aac/id02548/Q6yKhpxrZ-g/00169.m4a,/content/vox2/aac/id02577/3RJcRB3kd4w/00005.m4a
id01041,id02181,multi_speaker_dataset/train/id01041_id02181_mix.wav,/content/vox2/aac/id01041/vTjYldELHyE/00388.m4a,/content/vox2/aac/id02181/UzaRmuuokQ0/00065.m4a
id01618,id01041,multi_speaker_dataset/train/id01618_id01041_mix.wav,/content/vox2/aac/id01618/MBIz7CeaHM0/00091.m4a,/content/vox2/aac/id01041/28aDivOj_-c/00013.m4a
id01567,id02019,multi_speaker_dataset/train/id01567_id02019_mix.wav,/content/vox2/aac/id01567/M47d5UckOV8/00103.m4a,/content/vox2/aac/id02019/xsXm-MSuD-E/00299.m4a
id03382,id01298,multi_speaker_dataset/train/id03382_id01298_mix.wav,/content/vox2/aac/id03382/b_NJ2Xz3G4Y/00032.m4a,/content/vox2/aac/id01298/3j7WnbVzR4c/00061.m4a
id01509,id01106,multi_speaker_dataset/train/id01509_id01106_mix.wav,/content/vox2/aac/id01509/qMEgLNLyv8U/00414.m4a,/content/vox2/aac/id01106/q01vvmTSJ9I/00327.m4a
id03178,id00419,multi_speaker_dataset/train/id03178_id00419_mix.wav,/content/vox2/aac/id03178/bBbhjxpbUiE/00182.m4a,/content/vox2/aac/id00419/meaYa-ILJ4A/00415.m4a
id02576,id01460,multi_speaker_dataset/train/id02576_id01460_mix.wav,/content/vox2/aac/id02576/RUYmIMZbdnA/00079.m4a,/content/vox2/aac/id01460/RqQtGM3RHD8/00167.m4a
id01298,id00817,multi_speaker_dataset/train/id01298_id00817_mix.wav,/content/vox2/aac/id01298/Z6Wg7TsFgac/00261.m4a,/content/vox2/aac/id00817/HUmfsvegMRo/00136.m4a
id01460,id02542,multi_speaker_dataset/train/id01460_id02542_mix.wav,/content/vox2/aac/id01460/Es6CkRmkIBY/00080.m4a,/content/vox2/aac/id02542/i_gPdj1MA5w/00084.m4a
id00061,id02181,multi_speaker_dataset/train/id00061_id02181_mix.wav,/content/vox2/aac/id00061/4InoPp58-vw/00025.m4a,/content/vox2/aac/id02181/UzaRmuuokQ0/00059.m4a
id01228,id00081,multi_speaker_dataset/train/id01228_id00081_mix.wav,/content/vox2/aac/id01228/Jz8TtqKaxhA/00189.m4a,/content/vox2/aac/id00081/xlwJqdrzeMA/00300.m4a
id00061,id01437,multi_speaker_dataset/train/id00061_id01437_mix.wav,/content/vox2/aac/id00061/dYDZxcuCWOo/00151.m4a,/content/vox2/aac/id01437/LgnNNq3sfPY/00102.m4a
id03127,id02181,multi_speaker_dataset/train/id03127_id02181_mix.wav,/content/vox2/aac/id03127/QAySEL63CLw/00187.m4a,/content/vox2/aac/id02181/j7Swo3jS4_c/00120.m4a
id00866,id01509,multi_speaker_dataset/train/id00866_id01509_mix.wav,/content/vox2/aac/id00866/2KYsNinMZ9U/00030.m4a,/content/vox2/aac/id01509/JJcldHh4ztQ/00166.m4a
id02317,id03524,multi_speaker_dataset/train/id02317_id03524_mix.wav,/content/vox2/aac/id02317/fCty9YzH3dY/00394.m4a,/content/vox2/aac/id03524/gFKRahrBy90/00333.m4a
id01567,id01541,multi_speaker_dataset/train/id01567_id01541_mix.wav,/content/vox2/aac/id01567/N_TtdSaUqp0/00179.m4a,/content/vox2/aac/id01541/H1G3yUV598w/00081.m4a
id01000,id01892,multi_speaker_dataset/train/id01000_id01892_mix.wav,/content/vox2/aac/id01000/7eYakM6qrTs/00011.m4a,/content/vox2/aac/id01892/7sODin7rirc/00050.m4a
id01000,id00419,multi_speaker_dataset/train/id01000_id00419_mix.wav,/content/vox2/aac/id01000/7eYakM6qrTs/00008.m4a,/content/vox2/aac/id00419/ag7_GcN_rEM/00328.m4a
id01618,id01892,multi_speaker_dataset/train/id01618_id01892_mix.wav,/content/vox2/aac/id01618/9WsYVVvuG6w/00042.m4a,/content/vox2/aac/id01892/7sODin7rirc/00008.m4a
id03524,id02548,multi_speaker_dataset/train/id03524_id02548_mix.wav,/content/vox2/aac/id03524/XXbxe3fCQqg/00221.m4a,/content/vox2/aac/id02548/x2LUQEUXdz4/00361.m4a
id02057,id02465,multi_speaker_dataset/train/id02057_id02465_mix.wav,/content/vox2/aac/id02057/6fVhhAD8Lig/00081.m4a,/content/vox2/aac/id02465/1gdoIGJ_37w/00011.m4a
id01822,id03382,multi_speaker_dataset/train/id01822_id03382_mix.wav,/content/vox2/aac/id01822/fJhR7TsN6b8/00155.m4a,/content/vox2/aac/id03382/t_EroZzvoVs/00163.m4a
id00562,id01567,multi_speaker_dataset/train/id00562_id01567_mix.wav,/content/vox2/aac/id00562/9tqfxnIUShw/00060.m4a,/content/vox2/aac/id01567/oi2g17EF55s/00377.m4a
id03524,id01298,multi_speaker_dataset/train/id03524_id01298_mix.wav,/content/vox2/aac/id03524/QUznoS0Nkwo/00160.m4a,/content/vox2/aac/id01298/evCi4BUbIWY/00315.m4a
id01228,id00081,multi_speaker_dataset/train/id01228_id00081_mix.wav,/content/vox2/aac/id01228/etCmUJB7YEU/00268.m4a,/content/vox2/aac/id00081/wAAMEC1OsRc/00253.m4a
id01333,id00817,multi_speaker_dataset/train/id01333_id00817_mix.wav,/content/vox2/aac/id01333/02HOKnTjBlQ/00003.m4a,/content/vox2/aac/id00817/cBrdF4D2zJc/00318.m4a
id03347,id01228,multi_speaker_dataset/train/id03347_id01228_mix.wav,/content/vox2/aac/id03347/QDtLXNKoZ2E/00153.m4a,/content/vox2/aac/id01228/w_uWfTnndvk/00322.m4a
id02548,id02057,multi_speaker_dataset/train/id02548_id02057_mix.wav,/content/vox2/aac/id02548/RgImYd2m0HQ/00198.m4a,/content/vox2/aac/id02057/pOAGfppRO-M/00361.m4a
id01224,id00017,multi_speaker_dataset/train/id01224_id00017_mix.wav,/content/vox2/aac/id01224/EoByeNGKV8o/00084.m4a,/content/vox2/aac/id00017/lZf1RB6l5Gs/00142.m4a
id02317,id03127,multi_speaker_dataset/train/id02317_id03127_mix.wav,/content/vox2/aac/id02317/5DOcRIdkKsc/00023.m4a,/content/vox2/aac/id03127/1HwYkgTuJNQ/00009.m4a
id01509,id03382,multi_speaker_dataset/train/id01509_id03382_mix.wav,/content/vox2/aac/id01509/fA-xXA6xvTs/00312.m4a,/content/vox2/aac/id03382/ockh8KdXJP8/00064.m4a
id02576,id02019,multi_speaker_dataset/train/id02576_id02019_mix.wav,/content/vox2/aac/id02576/KSPxKqohJwk/00074.m4a,/content/vox2/aac/id02019/OfPKHc6w2vw/00068.m4a
id01298,id01106,multi_speaker_dataset/train/id01298_id01106_mix.wav,/content/vox2/aac/id01298/tMjwRF7TX9Q/00396.m4a,/content/vox2/aac/id01106/WRjuuae075U/00209.m4a
id00419,id02548,multi_speaker_dataset/train/id00419_id02548_mix.wav,/content/vox2/aac/id00419/rAGNlW3KoQE/00441.m4a,/content/vox2/aac/id02548/YvMXFAjM0pQ/00234.m4a
id02317,id00081,multi_speaker_dataset/train/id02317_id00081_mix.wav,/content/vox2/aac/id02317/Vi4k3cuwfgc/00351.m4a,/content/vox2/aac/id00081/oICidf_tyKI/00176.m4a
id00154,id02057,multi_speaker_dataset/train/id00154_id02057_mix.wav,/content/vox2/aac/id00154/BuecddErOwU/00035.m4a,/content/vox2/aac/id02057/JoRUEGysxEQ/00167.m4a
id02086,id02577,multi_speaker_dataset/train/id02086_id02577_mix.wav,/content/vox2/aac/id02086/weddzEGPQNE/00489.m4a,/content/vox2/aac/id02577/hE-4e1vEiT8/00062.m4a
id01224,id03178,multi_speaker_dataset/train/id01224_id03178_mix.wav,/content/vox2/aac/id01224/w6c2fGhQPhg/00465.m4a,/content/vox2/aac/id03178/O9MJI1WK7AU/00099.m4a
id02577,id01822,multi_speaker_dataset/train/id02577_id01822_mix.wav,/content/vox2/aac/id02577/q5YXwYf2LLY/00131.m4a,/content/vox2/aac/id01822/GYyPrfAxjcI/00035.m4a
id01593,id02745,multi_speaker_dataset/train/id01593_id02745_mix.wav,/content/vox2/aac/id01593/a0WUtNJAo9k/00359.m4a,/content/vox2/aac/id02745/0aOZh1TsKe0/00033.m4a
id02725,id01822,multi_speaker_dataset/train/id02725_id01822_mix.wav,/content/vox2/aac/id02725/37kUrf6RJdw/00001.m4a,/content/vox2/aac/id01822/bCs5SoifsiY/00138.m4a
id00562,id00817,multi_speaker_dataset/train/id00562_id00817_mix.wav,/content/vox2/aac/id00562/QXeKdcX0WhI/00117.m4a,/content/vox2/aac/id00817/HUmfsvegMRo/00166.m4a
id03524,id01106,multi_speaker_dataset/train/id03524_id01106_mix.wav,/content/vox2/aac/id03524/f5jwhY8pFuY/00315.m4a,/content/vox2/aac/id01106/q01vvmTSJ9I/00329.m4a
id00866,id02019,multi_speaker_dataset/train/id00866_id02019_mix.wav,/content/vox2/aac/id00866/QYXZ4rf9ZZg/00174.m4a,/content/vox2/aac/id02019/c_j6ASYmyUw/00173.m4a
id00562,id02086,multi_speaker_dataset/train/id00562_id02086_mix.wav,/content/vox2/aac/id00562/nb9rbeaDwr4/00205.m4a,/content/vox2/aac/id02086/KX4I-l3_8zg/00228.m4a
id00017,id01593,multi_speaker_dataset/train/id00017_id01593_mix.wav,/content/vox2/aac/id00017/OLguY5ofUrY/00044.m4a,/content/vox2/aac/id01593/yFVMAkX0mwU/00474.m4a
id03347,id02286,multi_speaker_dataset/train/id03347_id02286_mix.wav,/content/vox2/aac/id03347/ropDvVF4weI/00365.m4a,/content/vox2/aac/id02286/w9aD_heAfxo/00163.m4a
id02445,id02465,multi_speaker_dataset/train/id02445_id02465_mix.wav,/content/vox2/aac/id02445/t1DqN1gxyd0/00101.m4a,/content/vox2/aac/id02465/VeBvLjBqLHw/00143.m4a
id00926,id01618,multi_speaker_dataset/train/id00926_id01618_mix.wav,/content/vox2/aac/id00926/mU7TnrLDMu0/00124.m4a,/content/vox2/aac/id01618/NqYUgbuImpk/00099.m4a
id02548,id03127,multi_speaker_dataset/train/id02548_id03127_mix.wav,/content/vox2/aac/id02548/czIUc1LvOqw/00261.m4a,/content/vox2/aac/id03127/TtFfWu9vKp8/00202.m4a
id03030,id02576,multi_speaker_dataset/train/id03030_id02576_mix.wav,/content/vox2/aac/id03030/yl-93nl6Skc/00362.m4a,/content/vox2/aac/id02576/C5Maleh71A8/00066.m4a
id02317,id01228,multi_speaker_dataset/train/id02317_id01228_mix.wav,/content/vox2/aac/id02317/6Q5b766PFlY/00076.m4a,/content/vox2/aac/id01228/9cAa-wSDqvE/00076.m4a
id02057,id01541,multi_speaker_dataset/train/id02057_id01541_mix.wav,/content/vox2/aac/id02057/VCXnx-ozS8c/00265.m4a,/content/vox2/aac/id01541/C29fUBtimOE/00044.m4a
id01460,id00562,multi_speaker_dataset/train/id01460_id00562_mix.wav,/content/vox2/aac/id01460/Ct1XMedcGHk/00072.m4a,/content/vox2/aac/id00562/ajQGQ2AyKSg/00142.m4a
id01066,id00817,multi_speaker_dataset/train/id01066_id00817_mix.wav,/content/vox2/aac/id01066/hbWT9475MJA/00171.m4a,/content/vox2/aac/id00817/HUmfsvegMRo/00162.m4a
id00061,id01333,multi_speaker_dataset/train/id00061_id01333_mix.wav,/content/vox2/aac/id00061/mMOd25Ag7XY/00244.m4a,/content/vox2/aac/id01333/H25wvzHqZ7E/00120.m4a
id02286,id00081,multi_speaker_dataset/train/id02286_id00081_mix.wav,/content/vox2/aac/id02286/4T-CluJt8WI/00022.m4a,/content/vox2/aac/id00081/S4aLSTDVi44/00099.m4a
id02086,id02685,multi_speaker_dataset/train/id02086_id02685_mix.wav,/content/vox2/aac/id02086/ZY67_sIfSH0/00308.m4a,/content/vox2/aac/id02685/4JDRxqYC0a4/00006.m4a
id02548,id00154,multi_speaker_dataset/train/id02548_id00154_mix.wav,/content/vox2/aac/id02548/GxbFtRNiaP4/00088.m4a,/content/vox2/aac/id00154/sweyu7UPmeg/00148.m4a
id01989,id01298,multi_speaker_dataset/train/id01989_id01298_mix.wav,/content/vox2/aac/id01989/kUT4ppcs_kM/00142.m4a,/content/vox2/aac/id01298/UnvSXjIqXrc/00221.m4a
id02465,id02019,multi_speaker_dataset/train/id02465_id02019_mix.wav,/content/vox2/aac/id02465/RLi2ItGherA/00104.m4a,/content/vox2/aac/id02019/OfPKHc6w2vw/00086.m4a
id02745,id00419,multi_speaker_dataset/train/id02745_id00419_mix.wav,/content/vox2/aac/id02745/_wTS4RYObd0/00073.m4a,/content/vox2/aac/id00419/BhODzRhw7XA/00095.m4a
id00866,id00081,multi_speaker_dataset/train/id00866_id00081_mix.wav,/content/vox2/aac/id00866/1ki58847CNs/00009.m4a,/content/vox2/aac/id00081/oICidf_tyKI/00170.m4a
id02465,id01106,multi_speaker_dataset/train/id02465_id01106_mix.wav,/content/vox2/aac/id02465/AwjAVhlKAVc/00038.m4a,/content/vox2/aac/id01106/MSOyYr8SLMo/00124.m4a
id01509,id02548,multi_speaker_dataset/train/id01509_id02548_mix.wav,/content/vox2/aac/id01509/qLxfiUMYgQg/00397.m4a,/content/vox2/aac/id02548/pcOaEdAgC9A/00332.m4a
id02086,id00562,multi_speaker_dataset/train/id02086_id00562_mix.wav,/content/vox2/aac/id02086/ZY67_sIfSH0/00309.m4a,/content/vox2/aac/id00562/kGiSrj97txc/00201.m4a
id00926,id02286,multi_speaker_dataset/train/id00926_id02286_mix.wav,/content/vox2/aac/id00926/qR0lU69KoTU/00141.m4a,/content/vox2/aac/id02286/4T-CluJt8WI/00033.m4a
id00419,id00866,multi_speaker_dataset/train/id00419_id00866_mix.wav,/content/vox2/aac/id00419/ag7_GcN_rEM/00307.m4a,/content/vox2/aac/id00866/iNFCHc4uRAM/00216.m4a
id01541,id03178,multi_speaker_dataset/train/id01541_id03178_mix.wav,/content/vox2/aac/id01541/n5xBUfjzIM0/00260.m4a,/content/vox2/aac/id03178/Br6vAoj_6gI/00035.m4a
id00926,id01618,multi_speaker_dataset/train/id00926_id01618_mix.wav,/content/vox2/aac/id00926/s9XtdppxH9s/00157.m4a,/content/vox2/aac/id01618/7pBvT6qUyAw/00030.m4a
id00562,id01106,multi_speaker_dataset/train/id00562_id01106_mix.wav,/content/vox2/aac/id00562/9tqfxnIUShw/00061.m4a,/content/vox2/aac/id01106/BsNM8C7nsRk/00088.m4a
id01298,id01460,multi_speaker_dataset/train/id01298_id01460_mix.wav,/content/vox2/aac/id01298/nKkF94efrNk/00343.m4a,/content/vox2/aac/id01460/pyZmIIfRmvw/00312.m4a
id01298,id02465,multi_speaker_dataset/train/id01298_id02465_mix.wav,/content/vox2/aac/id01298/2e1qi_H9yX0/00009.m4a,/content/vox2/aac/id02465/TbOsi8GikfM/00115.m4a
id00017,id01106,multi_speaker_dataset/train/id00017_id01106_mix.wav,/content/vox2/aac/id00017/tIpW24N_Ysk/00194.m4a,/content/vox2/aac/id01106/6SFpvp42pMA/00016.m4a
id01106,id01567,multi_speaker_dataset/train/id01106_id01567_mix.wav,/content/vox2/aac/id01106/rcGgRscU5rk/00339.m4a,/content/vox2/aac/id01567/1Lx_ZqrK1bM/00014.m4a
id00081,id01106,multi_speaker_dataset/train/id00081_id01106_mix.wav,/content/vox2/aac/id00081/xlwJqdrzeMA/00292.m4a,/content/vox2/aac/id01106/kk4eYuQIvDo/00300.m4a
id01228,id01989,multi_speaker_dataset/train/id01228_id01989_mix.wav,/content/vox2/aac/id01228/igabv-TKC_U/00271.m4a,/content/vox2/aac/id01989/hZirdy-Y2hw/00132.m4a
